group,id,course,module,grade
1,284,Virtual Reality and Augmented Reality,2,9
1,284,Virtual Reality and Augmented Reality,2,10.25
1,284,Virtual Reality and Augmented Reality,2,11.75
1,284,Virtual Reality and Augmented Reality,2,8.25
1,284,Virtual Reality and Augmented Reality,2,8
1,284,Virtual Reality and Augmented Reality,2,12
1,284,Virtual Reality and Augmented Reality,2,11.25
1,284,Virtual Reality and Augmented Reality,2,11
1,284,Virtual Reality and Augmented Reality,2,11
1,297,Artificial Intelligence and Machine Learning,2,10
1,297,Artificial Intelligence and Machine Learning,2,9.5
1,297,Artificial Intelligence and Machine Learning,2,8
1,297,Artificial Intelligence and Machine Learning,2,8
1,297,Bioengineering and Genetic Modification,1,12.5
1,297,Bioengineering and Genetic Modification,1,12
1,297,Bioengineering and Genetic Modification,1,14
1,297,Corporate Espionage and Industrial Sabotage,2,8
1,297,Corporate Espionage and Industrial Sabotage,2,10.5
1,297,Corporate Espionage and Industrial Sabotage,2,9
1,297,Corporate Espionage and Industrial Sabotage,2,10.5
1,297,Corporate Espionage and Industrial Sabotage,2,7
1,297,Corporate Espionage and Industrial Sabotage,2,7
1,297,Corporate Espionage and Industrial Sabotage,2,9
1,297,Corporate Espionage and Industrial Sabotage,2,8
1,297,Corporate Espionage and Industrial Sabotage,2,7
1,297,Cybernetic Implants and Augmentations,1,10.8
1,297,Cybernetic Implants and Augmentations,1,6.7
1,297,Cybernetic Implants and Augmentations,1,10.5
1,297,Cybernetic Implants and Augmentations,1,14.8
1,297,Cybernetic Implants and Augmentations,1,17.5
1,297,Cybernetic Implants and Augmentations,1,8.9
1,297,Cybernetic Implants and Augmentations,1,12.5
1,297,Cybernetic Implants and Augmentations,1,14.5
1,297,Cybernetic Implants and Augmentations,1,7.9
1,297,Cybernetic Implants and Augmentations,1,12.5
1,297,Darknet Culture and Subversive Technologies,2,9.75
1,297,Darknet Culture and Subversive Technologies,2,13.5
1,297,Darknet Culture and Subversive Technologies,2,8.25
1,297,Darknet Culture and Subversive Technologies,2,7.25
1,297,Hacking and Network Security,2,10.5
1,297,Hacking and Network Security,2,9.5
1,297,Hacking and Network Security,2,10.5
1,297,Neurotechnology and Mind Control,2,15
1,297,Neurotechnology and Mind Control,2,20
1,297,Neurotechnology and Mind Control,2,11
1,297,Neurotechnology and Mind Control,2,16
1,297,Post-Human Philosophy and Ethics,2,11
1,297,Post-Human Philosophy and Ethics,2,7.5
1,297,Post-Human Philosophy and Ethics,2,11.5
1,297,Post-Human Philosophy and Ethics,2,18
1,297,Post-Human Philosophy and Ethics,2,8.5
1,297,Post-Human Philosophy and Ethics,2,12.5
1,297,Urban Planning and Megacity Design,2,9.5
1,297,Urban Planning and Megacity Design,2,6.5
1,297,Urban Planning and Megacity Design,2,10.5
1,297,Urban Planning and Megacity Design,2,9.5
1,297,Urban Planning and Megacity Design,2,12
1,297,Virtual Reality and Augmented Reality,2,10.5
1,297,Virtual Reality and Augmented Reality,2,12
1,297,Virtual Reality and Augmented Reality,2,13
1,297,Virtual Reality and Augmented Reality,2,11.75
1,297,Virtual Reality and Augmented Reality,2,12.25
1,297,Virtual Reality and Augmented Reality,2,8.75
1,297,Virtual Reality and Augmented Reality,2,10
1,297,Virtual Reality and Augmented Reality,2,10
1,297,Virtual Reality and Augmented Reality,2,11.25
1,297,Virtual Reality and Augmented Reality,2,10.25
1,312,Artificial Intelligence and Machine Learning,2,10.5
1,312,Artificial Intelligence and Machine Learning,2,10
1,312,Artificial Intelligence and Machine Learning,2,5
1,312,Artificial Intelligence and Machine Learning,2,9.5
1,312,Bioengineering and Genetic Modification,1,12.5
1,312,Bioengineering and Genetic Modification,1,14.5
1,312,Bioengineering and Genetic Modification,1,12.5
1,312,Corporate Espionage and Industrial Sabotage,2,7
1,312,Corporate Espionage and Industrial Sabotage,2,6
1,312,Corporate Espionage and Industrial Sabotage,2,9
1,312,Corporate Espionage and Industrial Sabotage,2,9
1,312,Corporate Espionage and Industrial Sabotage,2,10
1,312,Corporate Espionage and Industrial Sabotage,2,7
1,312,Corporate Espionage and Industrial Sabotage,2,7
1,312,Corporate Espionage and Industrial Sabotage,2,8.5
1,312,Corporate Espionage and Industrial Sabotage,2,9
1,312,Cybernetic Implants and Augmentations,1,15.1
1,312,Cybernetic Implants and Augmentations,1,13.4
1,312,Cybernetic Implants and Augmentations,1,11.9
1,312,Cybernetic Implants and Augmentations,1,9.6
1,312,Cybernetic Implants and Augmentations,1,8.6
1,312,Cybernetic Implants and Augmentations,1,13.3
1,312,Cybernetic Implants and Augmentations,1,14.6
1,312,Cybernetic Implants and Augmentations,1,18.1
1,312,Cybernetic Implants and Augmentations,1,9.3
1,312,Cybernetic Implants and Augmentations,1,10.2
1,312,Darknet Culture and Subversive Technologies,2,7.25
1,312,Darknet Culture and Subversive Technologies,2,9
1,312,Darknet Culture and Subversive Technologies,2,8.5
1,312,Darknet Culture and Subversive Technologies,2,9.5
1,312,Hacking and Network Security,2,10.5
1,312,Hacking and Network Security,2,8.5
1,312,Hacking and Network Security,2,9.5
1,312,Neurotechnology and Mind Control,2,8
1,312,Neurotechnology and Mind Control,2,14
1,312,Neurotechnology and Mind Control,2,8
1,312,Neurotechnology and Mind Control,2,17
1,312,Post-Human Philosophy and Ethics,2,8
1,312,Post-Human Philosophy and Ethics,2,8
1,312,Post-Human Philosophy and Ethics,2,10.5
1,312,Post-Human Philosophy and Ethics,2,6.5
1,312,Post-Human Philosophy and Ethics,2,11.5
1,312,Post-Human Philosophy and Ethics,2,12
1,312,Post-Human Philosophy and Ethics,2,15
1,312,Urban Planning and Megacity Design,2,11.5
1,312,Urban Planning and Megacity Design,2,11
1,312,Urban Planning and Megacity Design,2,12.5
1,312,Urban Planning and Megacity Design,2,9.5
1,312,Urban Planning and Megacity Design,2,13.5
1,312,Virtual Reality and Augmented Reality,2,10.75
1,312,Virtual Reality and Augmented Reality,2,11
1,312,Virtual Reality and Augmented Reality,2,9.75
1,312,Virtual Reality and Augmented Reality,2,12.75
1,312,Virtual Reality and Augmented Reality,2,10.25
1,312,Virtual Reality and Augmented Reality,2,9.5
1,312,Virtual Reality and Augmented Reality,2,9.75
1,312,Virtual Reality and Augmented Reality,2,12
1,312,Virtual Reality and Augmented Reality,2,8.75
1,316,Artificial Intelligence and Machine Learning,2,11
1,316,Artificial Intelligence and Machine Learning,2,8.5
1,316,Artificial Intelligence and Machine Learning,2,10
1,316,Artificial Intelligence and Machine Learning,2,9.5
1,316,Bioengineering and Genetic Modification,1,15
1,316,Bioengineering and Genetic Modification,1,13.5
1,316,Corporate Espionage and Industrial Sabotage,2,8.5
1,316,Corporate Espionage and Industrial Sabotage,2,6.5
1,316,Corporate Espionage and Industrial Sabotage,2,8.5
1,316,Corporate Espionage and Industrial Sabotage,2,7
1,316,Corporate Espionage and Industrial Sabotage,2,9.5
1,316,Corporate Espionage and Industrial Sabotage,2,8
1,316,Corporate Espionage and Industrial Sabotage,2,9
1,316,Corporate Espionage and Industrial Sabotage,2,6.5
1,316,Cybernetic Implants and Augmentations,1,5.1
1,316,Cybernetic Implants and Augmentations,1,11.4
1,316,Cybernetic Implants and Augmentations,1,9.8
1,316,Cybernetic Implants and Augmentations,1,16.2
1,316,Cybernetic Implants and Augmentations,1,8.5
1,316,Cybernetic Implants and Augmentations,1,12.2
1,316,Cybernetic Implants and Augmentations,1,4.2
1,316,Cybernetic Implants and Augmentations,1,14.6
1,316,Cybernetic Implants and Augmentations,1,13.8
1,316,Darknet Culture and Subversive Technologies,2,5.25
1,316,Darknet Culture and Subversive Technologies,2,5.75
1,316,Darknet Culture and Subversive Technologies,2,11.25
1,316,Darknet Culture and Subversive Technologies,2,8.5
1,316,Hacking and Network Security,2,12
1,316,Hacking and Network Security,2,8.5
1,316,Hacking and Network Security,2,7
1,316,Neurotechnology and Mind Control,2,16
1,316,Neurotechnology and Mind Control,2,13
1,316,Neurotechnology and Mind Control,2,11
1,316,Post-Human Philosophy and Ethics,2,9
1,316,Post-Human Philosophy and Ethics,2,10.5
1,316,Post-Human Philosophy and Ethics,2,7.5
1,316,Post-Human Philosophy and Ethics,2,15.5
1,316,Post-Human Philosophy and Ethics,2,5.5
1,316,Post-Human Philosophy and Ethics,2,16
1,316,Post-Human Philosophy and Ethics,2,10.5
1,316,Urban Planning and Megacity Design,2,7.5
1,316,Urban Planning and Megacity Design,2,13.5
1,316,Urban Planning and Megacity Design,2,10.5
1,316,Urban Planning and Megacity Design,2,8.5
1,316,Urban Planning and Megacity Design,2,15.5
1,316,Virtual Reality and Augmented Reality,2,11
1,316,Virtual Reality and Augmented Reality,2,11.5
1,316,Virtual Reality and Augmented Reality,2,12.75
1,316,Virtual Reality and Augmented Reality,2,10.75
1,316,Virtual Reality and Augmented Reality,2,10.5
1,316,Virtual Reality and Augmented Reality,2,12.5
1,316,Virtual Reality and Augmented Reality,2,12.25
1,316,Virtual Reality and Augmented Reality,2,10.5
1,316,Virtual Reality and Augmented Reality,2,7.25
1,316,Virtual Reality and Augmented Reality,2,6
1,362,Artificial Intelligence and Machine Learning,2,9.5
1,362,Artificial Intelligence and Machine Learning,2,10.5
1,362,Artificial Intelligence and Machine Learning,2,8.5
1,362,Artificial Intelligence and Machine Learning,2,7.5
1,362,Bioengineering and Genetic Modification,1,14
1,362,Bioengineering and Genetic Modification,1,14.5
1,362,Bioengineering and Genetic Modification,1,15.5
1,362,Corporate Espionage and Industrial Sabotage,2,8
1,362,Corporate Espionage and Industrial Sabotage,2,10
1,362,Corporate Espionage and Industrial Sabotage,2,7.5
1,362,Corporate Espionage and Industrial Sabotage,2,8
1,362,Corporate Espionage and Industrial Sabotage,2,12
1,362,Corporate Espionage and Industrial Sabotage,2,8
1,362,Corporate Espionage and Industrial Sabotage,2,8.5
1,362,Corporate Espionage and Industrial Sabotage,2,6.5
1,362,Corporate Espionage and Industrial Sabotage,2,6
1,362,Cybernetic Implants and Augmentations,1,10.3
1,362,Cybernetic Implants and Augmentations,1,10.3
1,362,Cybernetic Implants and Augmentations,1,15.6
1,362,Cybernetic Implants and Augmentations,1,6.6
1,362,Cybernetic Implants and Augmentations,1,11.1
1,362,Cybernetic Implants and Augmentations,1,10.3
1,362,Cybernetic Implants and Augmentations,1,11.5
1,362,Cybernetic Implants and Augmentations,1,4.2
1,362,Cybernetic Implants and Augmentations,1,9.1
1,362,Cybernetic Implants and Augmentations,1,8.7
1,362,Darknet Culture and Subversive Technologies,2,11.75
1,362,Darknet Culture and Subversive Technologies,2,9.25
1,362,Darknet Culture and Subversive Technologies,2,9.25
1,362,Darknet Culture and Subversive Technologies,2,8
1,362,Hacking and Network Security,2,5.5
1,362,Hacking and Network Security,2,12
1,362,Hacking and Network Security,2,12.5
1,362,Neurotechnology and Mind Control,2,16
1,362,Neurotechnology and Mind Control,2,13
1,362,Neurotechnology and Mind Control,2,11
1,362,Neurotechnology and Mind Control,2,13
1,362,Post-Human Philosophy and Ethics,2,12.5
1,362,Post-Human Philosophy and Ethics,2,17
1,362,Post-Human Philosophy and Ethics,2,12.5
1,362,Post-Human Philosophy and Ethics,2,14
1,362,Post-Human Philosophy and Ethics,2,13.5
1,362,Post-Human Philosophy and Ethics,2,8
1,362,Post-Human Philosophy and Ethics,2,13
1,362,Urban Planning and Megacity Design,2,10
1,362,Urban Planning and Megacity Design,2,11.5
1,362,Urban Planning and Megacity Design,2,8.5
1,362,Virtual Reality and Augmented Reality,2,10.25
1,362,Virtual Reality and Augmented Reality,2,10
1,362,Virtual Reality and Augmented Reality,2,11.5
1,362,Virtual Reality and Augmented Reality,2,9.25
1,362,Virtual Reality and Augmented Reality,2,9.5
1,362,Virtual Reality and Augmented Reality,2,9.5
1,362,Virtual Reality and Augmented Reality,2,9.25
1,362,Virtual Reality and Augmented Reality,2,11.25
1,362,Virtual Reality and Augmented Reality,2,10.75
1,362,Virtual Reality and Augmented Reality,2,11.25
1,392,Artificial Intelligence and Machine Learning,2,9.5
1,392,Artificial Intelligence and Machine Learning,2,8.5
1,392,Artificial Intelligence and Machine Learning,2,8.5
1,392,Bioengineering and Genetic Modification,1,15.5
1,392,Bioengineering and Genetic Modification,1,14
1,392,Bioengineering and Genetic Modification,1,13
1,392,Corporate Espionage and Industrial Sabotage,2,9.5
1,392,Corporate Espionage and Industrial Sabotage,2,8.5
1,392,Corporate Espionage and Industrial Sabotage,2,7.5
1,392,Corporate Espionage and Industrial Sabotage,2,9.5
1,392,Corporate Espionage and Industrial Sabotage,2,6
1,392,Corporate Espionage and Industrial Sabotage,2,6.5
1,392,Corporate Espionage and Industrial Sabotage,2,8
1,392,Corporate Espionage and Industrial Sabotage,2,7
1,392,Corporate Espionage and Industrial Sabotage,2,5.5
1,392,Cybernetic Implants and Augmentations,1,12.6
1,392,Cybernetic Implants and Augmentations,1,12.4
1,392,Cybernetic Implants and Augmentations,1,11.3
1,392,Cybernetic Implants and Augmentations,1,14.9
1,392,Cybernetic Implants and Augmentations,1,8.4
1,392,Cybernetic Implants and Augmentations,1,0.8
1,392,Cybernetic Implants and Augmentations,1,12.4
1,392,Cybernetic Implants and Augmentations,1,11.9
1,392,Cybernetic Implants and Augmentations,1,9.1
1,392,Darknet Culture and Subversive Technologies,2,11.75
1,392,Darknet Culture and Subversive Technologies,2,11.75
1,392,Darknet Culture and Subversive Technologies,2,10.5
1,392,Hacking and Network Security,2,7
1,392,Hacking and Network Security,2,11.5
1,392,Hacking and Network Security,2,7.5
1,392,Neurotechnology and Mind Control,2,13
1,392,Neurotechnology and Mind Control,2,12
1,392,Neurotechnology and Mind Control,2,16
1,392,Neurotechnology and Mind Control,2,6
1,392,Post-Human Philosophy and Ethics,2,18
1,392,Post-Human Philosophy and Ethics,2,10.5
1,392,Post-Human Philosophy and Ethics,2,8.5
1,392,Post-Human Philosophy and Ethics,2,13
1,392,Post-Human Philosophy and Ethics,2,11
1,392,Post-Human Philosophy and Ethics,2,11
1,392,Post-Human Philosophy and Ethics,2,10
1,392,Urban Planning and Megacity Design,2,13
1,392,Urban Planning and Megacity Design,2,7
1,392,Urban Planning and Megacity Design,2,12.5
1,392,Urban Planning and Megacity Design,2,12.5
1,392,Urban Planning and Megacity Design,2,10.5
1,392,Virtual Reality and Augmented Reality,2,11
1,392,Virtual Reality and Augmented Reality,2,8.25
1,392,Virtual Reality and Augmented Reality,2,10.75
1,392,Virtual Reality and Augmented Reality,2,9.75
1,392,Virtual Reality and Augmented Reality,2,10.5
1,392,Virtual Reality and Augmented Reality,2,12
1,392,Virtual Reality and Augmented Reality,2,9.5
1,392,Virtual Reality and Augmented Reality,2,11.5
1,392,Virtual Reality and Augmented Reality,2,9.5
1,394,Artificial Intelligence and Machine Learning,2,11
1,394,Artificial Intelligence and Machine Learning,2,10.5
1,394,Artificial Intelligence and Machine Learning,2,9
1,394,Artificial Intelligence and Machine Learning,2,7
1,394,Bioengineering and Genetic Modification,1,15
1,394,Bioengineering and Genetic Modification,1,9.5
1,394,Bioengineering and Genetic Modification,1,11.5
1,394,Corporate Espionage and Industrial Sabotage,2,11
1,394,Corporate Espionage and Industrial Sabotage,2,7
1,394,Corporate Espionage and Industrial Sabotage,2,7
1,394,Corporate Espionage and Industrial Sabotage,2,8.5
1,394,Corporate Espionage and Industrial Sabotage,2,9.5
1,394,Corporate Espionage and Industrial Sabotage,2,8
1,394,Corporate Espionage and Industrial Sabotage,2,8.5
1,394,Corporate Espionage and Industrial Sabotage,2,8
1,394,Cybernetic Implants and Augmentations,1,4
1,394,Cybernetic Implants and Augmentations,1,12.5
1,394,Cybernetic Implants and Augmentations,1,10.5
1,394,Cybernetic Implants and Augmentations,1,12
1,394,Cybernetic Implants and Augmentations,1,9.6
1,394,Cybernetic Implants and Augmentations,1,7.9
1,394,Cybernetic Implants and Augmentations,1,13.6
1,394,Cybernetic Implants and Augmentations,1,9.8
1,394,Cybernetic Implants and Augmentations,1,14.8
1,394,Cybernetic Implants and Augmentations,1,7.7
1,394,Darknet Culture and Subversive Technologies,2,5.5
1,394,Darknet Culture and Subversive Technologies,2,15
1,394,Darknet Culture and Subversive Technologies,2,9.5
1,394,Darknet Culture and Subversive Technologies,2,7
1,394,Hacking and Network Security,2,9
1,394,Hacking and Network Security,2,7.5
1,394,Hacking and Network Security,2,6
1,394,Neurotechnology and Mind Control,2,17
1,394,Neurotechnology and Mind Control,2,12
1,394,Neurotechnology and Mind Control,2,10
1,394,Neurotechnology and Mind Control,2,15
1,394,Post-Human Philosophy and Ethics,2,15
1,394,Post-Human Philosophy and Ethics,2,8.5
1,394,Post-Human Philosophy and Ethics,2,11.5
1,394,Post-Human Philosophy and Ethics,2,10
1,394,Post-Human Philosophy and Ethics,2,11.5
1,394,Post-Human Philosophy and Ethics,2,15
1,394,Post-Human Philosophy and Ethics,2,6
1,394,Urban Planning and Megacity Design,2,10.5
1,394,Urban Planning and Megacity Design,2,9
1,394,Urban Planning and Megacity Design,2,8.5
1,394,Urban Planning and Megacity Design,2,12.5
1,394,Urban Planning and Megacity Design,2,11.5
1,394,Virtual Reality and Augmented Reality,2,9.25
1,394,Virtual Reality and Augmented Reality,2,10
1,394,Virtual Reality and Augmented Reality,2,9
1,394,Virtual Reality and Augmented Reality,2,11.5
1,394,Virtual Reality and Augmented Reality,2,12.5
1,394,Virtual Reality and Augmented Reality,2,12.25
